LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID7757,7757,2,70.88755798339844,468.61688462682764,0.0,0.0,1799.2012281000002,3,10.0,1,,9503.951935914552,10788.0,0.0,19007.0,7118460.0,6536.163592944218,0.23663894485788217,0.5564864757670243
ID7919,7919,2,43.120452880859375,481.81736025011855,0.0,0.0,7196.804912400001,12,10.0,1,,8390.340453938585,10504.0,0.0,16820.0,6284365.0,5668.4298618909315,0.17649409745361233,0.4441066077503715
ID15105,15105,3,107.13561248779297,700.8845845757369,109.80576105445593,0.0,62972.04298350001,105,10.0,1,,13387.26168224299,11700.0,8487.0,22038.0,1.0027059E7,4340.160639340568,0.21251598167438793,1.0812349320502577
ID7427,7427,3,92.0467758178711,692.7814854038645,13.067526231537592,0.0,3598.4024562000004,6,10.0,1,,14197.740987983978,14847.0,9050.0,20467.0,1.0634108E7,2947.404637744618,0.24637960271896991,1.9044251126389642
ID19459,19459,3,126.17249298095703,680.7270286397252,83.12049400999781,0.0,83362.99023530002,139,10.0,1,,14108.750333778371,12860.0,7619.0,24631.0,1.0567454E7,5230.992305265213,0.2563361973484227,1.1006228563857219
ID12037,12037,3,91.20088195800781,682.0465797492828,84.9045679350921,0.0,43180.82947440001,72,10.0,1,,12868.241655540722,10317.0,8844.0,21923.0,9638313.0,4103.458634663061,0.17083515140945416,0.9151254390034305
ID16134,16134,3,107.16801452636719,686.1836134423065,93.81212718838711,0.0,68369.64666780001,114,10.0,1,,13589.676902536716,12227.0,8317.0,21817.0,1.0178668E7,4385.755829379208,0.22194299847345533,1.1256028384343022
ID9738,9738,3,117.14630889892578,683.8600134570858,33.716489804306434,0.0,23989.349708000005,40,10.0,1,,15140.077436582109,15636.0,9026.0,22410.0,1.1339918E7,4030.143482057948,0.2469099278448587,1.4877880071944787
ID13070,13070,3,92.82933044433594,680.2821417536359,87.66492673519049,0.0,50377.63438680001,84,10.0,1,,13283.001335113484,10030.0,8714.0,25846.0,9948968.0,5210.952705625489,0.13175296644949966,0.5934960613254748
ID8463,8463,3,104.9449462890625,681.3593779271652,28.38223466167078,0.0,12594.408596700003,21,10.0,1,,14811.96261682243,15358.0,9266.0,21717.0,1.109416E7,3782.07296329277,0.2232221225910585,1.429369814995361
ID10257,10257,3,90.52986907958984,680.8540109601996,30.283118234973603,0.0,29386.953392300005,49,10.0,1,,12445.614152202937,9449.0,7953.0,34630.0,9321765.0,6504.397804880248,0.11038772675456665,0.3804392971837725
ID9490,9490,3,115.31352996826172,686.6877403742137,33.12908644589137,0.0,22190.148479900003,37,10.0,1,,15043.60614152203,15593.0,9019.0,23172.0,1.1267661E7,4110.0906252307,0.24295622575480041,1.430878475368409
ID7702,7702,3,97.63346099853516,696.2696562984812,13.600131929221014,0.0,2398.9349708000004,4,10.0,1,,14132.26435246996,14722.0,9069.0,20772.0,1.0585066E7,3327.5290782986012,0.24120508978723468,1.6506796944202071
ID9238,9238,3,112.14141845703125,668.2962852168287,37.56319657268521,0.0,19191.479766400003,32,10.0,1,,15195.39652870494,15613.0,9360.0,22943.0,1.1381352E7,3972.731356988634,0.23260407039427325,1.4435989174363155
ID11798,11798,3,90.42556762695312,682.7032895481898,84.8651570351203,0.0,41981.361989000005,70,10.0,1,,12810.855807743657,10354.0,8801.0,22373.0,9595331.0,4036.323810305697,0.1689695680852462,0.9175451153265016
ID19737,19737,3,126.59098052978516,680.7943143533137,82.61859199104171,0.0,85162.19146340001,142,10.0,1,,14267.704939919893,12876.0,7715.0,24606.0,1.0686511E7,5370.641449827875,0.25109668242729144,1.066370342152754
ID15899,15899,3,107.4058609008789,690.9600689766032,96.30700780673703,0.0,67170.17918240001,112,10.0,1,,13560.26168224299,12370.0,8379.0,21818.0,1.0156636E7,4334.769501904274,0.22073390336062243,1.1313060089245293
ID13340,13340,3,101.11209106445312,695.4469405846651,102.73276422696036,0.0,52176.83561490001,87,10.0,1,,13194.62082777036,10100.0,8683.0,24814.0,9882771.0,4620.316034042684,0.19081116088609648,0.9152001966170289
ID8989,8989,3,105.63157653808594,657.5995462663558,42.95916636541142,0.0,16192.811052900002,27,10.0,1,,15290.590120160214,15986.0,9617.0,22706.0,1.1452652E7,3466.9818022406785,0.22379738448295144,1.6130512508026715
ID7972,7972,3,91.37535858154297,691.7609297881407,15.162114481055731,0.0,5997.337427000001,10,10.0,1,,14262.955941255006,14802.0,9355.0,18935.0,1.0682954E7,2685.004980513524,0.2247565298780668,1.9496515317904346
ID11044,11044,3,85.30451202392578,673.750707196316,51.77524833343724,0.0,36583.75830470001,61,10.0,1,,12520.133511348464,10481.0,8640.0,21113.0,9377580.0,3720.699781919744,0.16190951372533918,0.9378089813847521
ID13605,13605,3,101.50948333740234,705.8824048341334,112.46738229904636,0.0,54575.77058570001,91,10.0,1,,13181.47396528705,10654.0,8661.0,23643.0,9872924.0,4441.525861337324,0.1965393062800237,0.9749542252003591
ID10536,10536,3,90.68281555175781,680.2399021663729,29.33760688572637,0.0,29986.687135000004,50,10.0,1,,12430.297730307077,9511.0,8081.0,28917.0,9310293.0,5406.876344336847,0.140393850224043,0.5660545780378549
ID11561,11561,3,86.2153091430664,678.1244456741432,73.3648817114896,0.0,39582.427018200004,66,10.0,1,,12675.14953271028,10607.0,8796.0,20562.0,9493687.0,3730.566990220006,0.1636467328789593,0.9556402404746619
ID8235,8235,3,97.70285034179688,695.8210787535337,20.20103305825402,0.0,8996.006140500001,15,10.0,1,,14400.846461949266,14974.0,9074.0,20276.0,1.0786234E7,3108.672936628957,0.21831618842390757,1.660232491100956
ID14892,14892,3,106.65223693847656,700.5704718946292,110.2932950239778,0.0,61772.575498100014,103,10.0,1,,13342.85046728972,11585.0,8405.0,22459.0,9993795.0,4369.403577377019,0.2093971430255684,1.0574461693744455
ID8750,8750,3,106.11084747314453,659.2393632772289,43.53494690754599,0.0,14993.343567500002,25,10.0,1,,15274.141522029373,16053.0,9538.0,22673.0,1.1440332E7,3559.639984161762,0.2222917168454984,1.5607348965798462
ID14389,14389,3,101.39497375488281,712.9286821723385,115.89925178687164,0.0,58773.90678460001,98,10.0,1,,13160.590120160214,11632.0,8439.0,22080.0,9857282.0,4142.686618448505,0.2031492698480038,1.0728006587694703
ID15670,15670,3,110.37181091308594,694.0450852245888,103.69682635955573,0.0,65970.711697,110,10.0,1,,13556.289719626167,11750.0,8444.0,22492.0,1.0153661E7,4519.871588808614,0.21956698839424071,1.0799561595811298
ID14394,14394,3,108.44802856445312,705.7626420794442,112.79740060780236,0.0,59973.37427000001,100,10.0,1,,13310.385847797063,10704.0,8282.0,22524.0,9969479.0,4664.142757795215,0.20755006701783557,0.9809944216731316
ID7484,7484,3,96.62389373779297,697.1329460993885,13.205300733337685,0.0,1199.4674854000002,2,10.0,1,,14005.308411214954,14614.0,8929.0,20210.0,1.0489976E7,3327.1595499461896,0.25043839669001766,1.68611681298149
ID13886,13886,3,102.01832580566406,708.4493757057558,116.89810958390511,0.0,56374.97181380001,94,10.0,1,,13111.929238985314,10054.0,8520.0,24226.0,9820835.0,4721.798704910245,0.19437006586560004,0.903815105274631
ID11334,11334,3,84.4576187133789,670.7673722306469,60.08203296308077,0.0,37783.225790100005,63,10.0,1,,12595.256341789052,10693.0,8884.0,20330.0,9433847.0,3588.8539049832243,0.16041714114463967,0.9703264367510692
ID10823,10823,3,80.55281829833984,675.3950885963905,31.63432102665296,0.0,33585.089591200005,56,10.0,1,,12244.687583444593,10647.0,8563.0,19229.0,9171271.0,3342.1436532646,0.1588091745170838,1.0041908385292673
ID8520,8520,3,104.35858154296875,690.0710070841651,25.784952692364694,0.0,11394.941111300002,19,10.0,1,,14661.607476635514,15332.0,9159.0,21270.0,1.0981544E7,3625.308713868809,0.22362420669472216,1.4782141052248723
ID9801,9801,3,122.11935424804688,681.4673344698306,33.26991195625162,0.0,24589.083450700004,41,10.0,1,,15232.445927903871,15660.0,9004.0,22523.0,1.1409102E7,4241.861191788479,0.24997562770562726,1.4362806529667103
ID17737,17737,3,115.88098907470703,681.1867911490483,88.22766435315886,0.0,74966.71783750001,125,10.0,1,,13857.12950600801,13102.0,8105.0,23102.0,1.037899E7,4734.059416265833,0.23818601154418356,1.1261595550780006
ID17484,17484,3,116.58076477050781,679.3827636467904,87.12764807080853,0.0,76166.18532290001,127,10.0,1,,13907.866488651536,13341.0,8039.0,23324.0,1.0416992E7,4796.001541593134,0.24036523379876137,1.1239144673345993
ID10061,10061,3,141.331298828125,689.9810118231743,33.84662940909465,0.0,26988.018421500004,45,10.0,1,,15747.515353805073,13934.0,8700.0,33496.0,1.1794889E7,6322.006965853595,0.27504285868416195,1.074639144872972
ID17997,17997,3,114.99530029296875,680.2023813861825,87.08897780874544,0.0,77365.65280830002,129,10.0,1,,13889.587449933244,13706.0,8093.0,21940.0,1.0403301E7,4602.812666825042,0.24159752069222087,1.1743773839080642
ID12366,12366,3,82.79131317138672,682.5899615678137,84.36472406138614,0.0,45579.76444520001,76,10.0,1,,12966.57142857143,10119.0,8735.0,22249.0,9711962.0,4239.982441731091,0.13102382986687353,0.7085485748513983
ID7759,7759,3,95.28137969970703,697.9417025823103,13.432358691101493,0.0,1799.2012281000002,3,10.0,1,,14052.69826435247,14663.0,8974.0,20057.0,1.0525471E7,3172.97459710295,0.24911111870192088,1.7665061743170205
ID9552,9552,3,117.7828369140625,684.5241735968292,34.28595854458396,0.0,21590.414737200004,36,10.0,1,,15116.688918558077,15636.0,8923.0,24044.0,1.13224E7,4244.817245758692,0.24355781081538677,1.3949664309254315
ID17232,17232,3,112.90303039550781,679.8344011036181,88.47785049944106,0.0,73767.25035210002,123,10.0,1,,13825.706275033377,13451.0,8257.0,22600.0,1.0355454E7,4558.478862436323,0.2353663854067849,1.1557024510653608
ID12625,12625,3,78.39124298095703,683.2645715218158,82.71185513030146,0.0,46179.49818790001,77,10.0,1,,13077.918558077437,10738.0,8785.0,21974.0,9795361.0,4037.131276855746,0.12440267681483831,0.7168092597030411
ID18257,18257,3,115.79070281982422,679.557957770668,87.79112723392105,0.0,78565.12029370002,131,10.0,1,,13954.87049399199,13714.0,8183.0,22247.0,1.0452198E7,4645.470523885174,0.2441496041826125,1.1789883566512398
ID16978,16978,3,116.50556945800781,682.0673040539416,88.83770895496126,0.0,72567.78286670001,121,10.0,1,,13837.869158878504,13132.0,8173.0,22988.0,1.0364564E7,4769.5182467820705,0.23558959184337813,1.1063857140595839
ID15444,15444,3,107.49653625488281,697.2677359381594,107.59797567379984,0.0,64771.24421160001,108,10.0,1,,13477.016021361816,12244.0,8434.0,22857.0,1.0094285E7,4288.000279633701,0.21556513600622557,1.114728801676182
ID10325,10325,3,96.34461975097656,682.299537402694,32.22298854749535,0.0,28787.219649600003,48,10.0,1,,12623.534045393859,9470.0,8248.0,57205.0,9455027.0,8748.953287155631,0.10691069676969024,0.27871698105550585
ID9302,9302,3,110.22152709960938,674.4666419079581,36.953430967437846,0.0,19791.213509100002,33,10.0,1,,15114.682242990653,15664.0,9185.0,22878.0,1.1320897E7,3767.072712157489,0.233791406611329,1.5205889034516993
ID12119,12119,3,92.55430603027344,684.2714903345116,85.7493993966383,0.0,43780.56321710001,73,10.0,1,,12879.18691588785,9966.0,8656.0,22957.0,9646511.0,4437.196547405792,0.17128729710662088,0.8489292518254974
ID18519,18519,3,117.33350372314453,679.4755091778809,85.96358943346354,0.0,79764.58777910001,133,10.0,1,,13970.452603471294,13719.0,7984.0,22840.0,1.0463869E7,4725.279131268929,0.2464514785877926,1.1691468251591355
ID12888,12888,3,91.93660736083984,679.3827207514568,83.10465440948109,0.0,48578.433158700005,81,10.0,1,,13246.412550066756,10062.0,8751.0,26490.0,9921563.0,5174.455461743219,0.13498415519535467,0.6089149169661326
ID8025,8025,3,89.56865692138672,692.6888328438237,15.051893115869396,0.0,6597.0711697000015,11,10.0,1,,14244.158878504673,14911.0,9323.0,18525.0,1.0668875E7,2579.9495025976416,0.22396172476548926,2.0205126120851338
ID9050,9050,3,106.87067413330078,658.1698073920079,43.096806783437565,0.0,17992.012281000003,30,10.0,1,,15279.662216288385,15847.0,9537.0,22229.0,1.1444467E7,3547.8862268300495,0.22545031015823394,1.58463482385354
ID14684,14684,3,106.22248077392578,702.4171391624989,111.9814414674808,0.0,60573.10801270001,101,10.0,1,,13321.174899866488,11183.0,8454.0,21927.0,9977560.0,4435.5012699987565,0.20739584887180207,1.03176359313873
ID14174,14174,3,103.17059326171875,713.4938605594542,117.33301265957864,0.0,57574.43929920001,96,10.0,1,,13146.190921228304,10850.0,8610.0,22423.0,9846497.0,4392.8486445016915,0.20131146684750795,1.002989950788579
ID18782,18782,3,115.64077758789062,678.546733060559,85.27319744246243,0.0,80964.05526450001,135,10.0,1,,13988.49132176235,14397.0,8037.0,22651.0,1.047738E7,4474.905520645997,0.24793193377903675,1.2421057509610873
ID16735,16735,3,111.80097961425781,683.2556255242102,91.29482032234337,0.0,70768.58163860001,118,10.0,1,,13719.030707610147,12630.0,8295.0,22239.0,1.0275554E7,4525.09945119148,0.22842716346797998,1.1275183824951822
ID8292,8292,3,96.95110321044922,694.770057150887,25.295983533005426,0.0,10195.473625900002,17,10.0,1,,14469.026702269693,15040.0,9091.0,20318.0,1.0837301E7,3170.8520358061287,0.21772957882812627,1.631773644568803
ID11878,11878,3,90.59571075439453,681.0393924909363,81.74286133577,0.0,41381.62824630001,69,10.0,1,,12792.335113484647,10394.0,8672.0,22784.0,9581459.0,4070.22100414407,0.16772434106478581,0.9028541396091087
ID13161,13161,3,93.78834533691406,688.9203306741562,95.8628342074878,0.0,51577.10187220001,86,10.0,1,,13138.56608811749,9872.0,8748.0,24874.0,9840786.0,4846.065625373432,0.15276326469381657,0.7185673455995715
ID8810,8810,3,108.69538116455078,662.9926356194302,43.695541113261264,0.0,14393.609824800002,24,10.0,1,,15263.43658210948,15761.0,9562.0,23010.0,1.1432314E7,3777.205532755843,0.2228091320531912,1.472604144853922
ID11116,11116,3,83.43929290771484,673.0160795143089,48.26753510378589,0.0,35984.024562000006,60,10.0,1,,12473.716955941254,10552.0,8706.0,20880.0,9342814.0,3557.408703605032,0.16080750961521473,0.9714897765916615
ID16494,16494,3,110.54672241210938,681.6372925934763,91.1084991526353,0.0,70168.8478959,117,10.0,1,,13717.510013351135,13094.0,8256.0,21996.0,1.0274415E7,4426.6392551408135,0.22747988209266123,1.1485760656672908
ID19054,19054,3,123.81173706054688,679.3729708768354,84.7866153926419,0.0,82163.52274990002,137,10.0,1,,14111.731642189587,13565.0,7895.0,25009.0,1.0569687E7,5035.004400884395,0.25386684468962,1.1349193919330758
ID15215,15215,3,109.0918197631836,699.072660745108,108.81945152786874,0.0,63571.77672620001,106,10.0,1,,13441.711615487317,11387.0,8295.0,22208.0,1.0067842E7,4466.618848537847,0.21404160086612964,1.0611341630670132
ID10608,10608,3,83.9766616821289,677.6650103170593,29.69145742532502,0.0,31186.154620400004,52,10.0,1,,12284.17222963952,9775.0,8243.0,22743.0,9200845.0,4176.663027965545,0.1432312333768389,0.7369705022430486
ID7537,7537,3,91.03205108642578,692.0472261958507,13.565698580997024,0.0,4198.136198900001,7,10.0,1,,14216.963951935915,14880.0,9111.0,19475.0,1.0648506E7,2858.868401565355,0.2381137404296192,1.912786981252454
ID13430,13430,3,99.07097625732422,698.8752098764423,105.77877620283381,0.0,52776.56935760001,88,10.0,1,,13185.515353805073,10957.0,8729.0,23165.0,9875951.0,4258.676447480222,0.19295958683408695,1.0015971672177133
ID11641,11641,3,85.1831283569336,679.5465942431978,77.47230115777396,0.0,40182.160760900006,67,10.0,1,,12686.500667556742,10684.0,8720.0,20363.0,9502189.0,3637.2216219717957,0.164389381746507,0.9848670411562147
ID19323,19323,3,125.02165985107422,682.4615830965076,81.09482538577872,0.0,83962.72397800001,140,10.0,1,,14082.522029372496,13490.0,7749.0,23487.0,1.0547809E7,5046.995406927652,0.2577813774374618,1.1437310331622983
ID16253,16253,3,109.69853210449219,682.3893108387841,91.54457234382424,0.0,69569.11415320002,116,10.0,1,,13674.106809078772,12523.0,8342.0,21757.0,1.0241906E7,4431.650437275285,0.22510162845840057,1.133887549816483
ID8577,8577,3,110.80075073242188,674.7098237820898,39.29504473457424,0.0,13194.142339400003,22,10.0,1,,15094.313751668891,15416.0,9394.0,23084.0,1.1305641E7,3996.4415731604254,0.22389734978016532,1.3818912254259028
ID13699,13699,3,101.12712860107422,703.4795872402773,111.22952557953403,0.0,53976.03684300001,90,10.0,1,,13172.635514018692,10696.0,8582.0,23517.0,9866304.0,4413.1010013960895,0.19478588206442196,0.9732540009774608
ID7814,7814,3,98.62689971923828,697.2585247873565,12.784655758583499,0.0,599.7337427000001,1,10.0,1,,13934.579439252337,14492.0,8804.0,20833.0,1.0437E7,3566.014791802201,0.2606517067873094,1.6158691074789162
ID11655,11655,3,89.91852569580078,679.714041855462,80.76539781307649,0.0,40781.89450360001,68,10.0,1,,12799.670226969292,10203.0,8864.0,22734.0,9586953.0,4089.3904703732096,0.16787701124613982,0.8998379693434004
ID9865,9865,3,124.9130859375,679.1264737410668,34.052293050293905,0.0,25188.817193400006,42,10.0,1,,15300.875834445927,15524.0,8918.0,23466.0,1.1460356E7,4413.183563791267,0.2510997837719934,1.3917097961226763
ID19596,19596,3,119.04716491699219,679.5068200274219,81.41580849443794,0.0,85761.92520610002,143,10.0,1,,14388.495327102804,13193.0,7715.0,25491.0,1.0776983E7,5455.687509089612,0.22293330084503823,0.9615415689338447
ID8077,8077,3,90.24738311767578,692.6505608953038,14.279652554425006,0.0,5397.603684300001,9,10.0,1,,14229.628838451268,14875.0,9252.0,18944.0,1.0657992E7,2692.6553656576007,0.2298308598734542,1.9751757815435171
ID9614,9614,3,110.12386322021484,689.146023769311,33.36728439407716,0.0,22789.882222600005,38,10.0,1,,14961.102803738318,15852.0,9016.0,22236.0,1.1205866E7,3897.9222535214144,0.24077739492135938,1.4896432356439078
ID10127,10127,3,166.83761596679688,685.3149160771181,31.714782100332833,0.0,27587.752164200007,46,10.0,1,,15893.327102803738,10595.0,8671.0,46360.0,1.1904102E7,8999.786040895535,0.2794367689016986,0.7713959531736108
ID11408,11408,3,86.01764678955078,672.1131822176635,63.29357605547603,0.0,38382.95953280001,64,10.0,1,,12628.475300400534,10525.0,8919.0,20692.0,9458728.0,3747.1148000281023,0.16168057565492588,0.9381127428668622
ID16016,16016,3,107.13137817382812,689.4164850917048,95.28578669705988,0.0,67769.91292510001,113,10.0,1,,13564.672897196262,12519.0,8224.0,21525.0,1.015994E7,4306.752110247049,0.22185270048774317,1.1437610753004832
ID10897,10897,3,80.53773498535156,674.2524159687501,32.52879721412662,0.0,34184.82333390001,57,10.0,1,,12273.663551401869,10825.0,8606.0,19581.0,9192974.0,3301.410517951588,0.1599173925459043,1.0251167237206573
ID9365,9365,3,112.79633331298828,674.9382624522624,37.863506534780754,0.0,20390.947251800004,34,10.0,1,,15179.335113484647,15683.0,9172.0,23420.0,1.1369322E7,3938.7469920642707,0.23640686902583086,1.4737483849411552
ID14998,14998,3,107.73003387451172,700.831841614618,109.14458214789819,0.0,62372.30924080001,104,10.0,1,,13364.340453938585,11361.0,8487.0,22404.0,1.0009891E7,4435.011452725663,0.21192529760085776,1.0538765265318726
ID9112,9112,3,108.19718933105469,657.1283176732217,43.49364918621562,0.0,17392.278538300005,29,10.0,1,,15302.04005340454,15792.0,9562.0,23090.0,1.1461228E7,3637.412749711333,0.22475199422357336,1.5439816836593108
ID10395,10395,3,81.85706329345703,680.4784039566355,31.02043414494509,0.0,30586.420877700006,51,10.0,1,,12292.871829105474,9770.0,8354.0,22539.0,9207361.0,4133.401355660095,0.13934465829383264,0.727463111739233
ID8349,8349,3,97.3227767944336,695.417918869387,23.52915432331521,0.0,9595.739883200002,16,10.0,1,,14452.691588785046,14951.0,9094.0,20023.0,1.0825066E7,3166.097604695076,0.21802076989070554,1.6341714038970454
ID13983,13983,3,100.0610580444336,706.4445838968454,113.36795759700402,0.0,55175.50432840001,92,10.0,1,,13119.205607476635,10573.0,8569.0,23022.0,9826285.0,4349.344084536246,0.19480133482426165,0.9835806960897301
ID19874,19874,3,127.13224792480469,682.2065315499169,80.77822220205498,0.0,84562.45772070001,141,10.0,1,,14176.377837116155,12779.0,7674.0,23879.0,1.0618107E7,5325.039094289483,0.2589723568856813,1.0952409914593506
ID8867,8867,3,103.98529815673828,657.2286251917028,42.928693282958356,0.0,15593.077310200002,26,10.0,1,,15281.913217623498,16133.0,9647.0,22561.0,1.1446153E7,3393.671112054068,0.22261337149610969,1.6398347258823456
ID12452,12452,3,82.40604400634766,679.8522837149776,84.28142273377534,0.0,46779.231930600006,78,10.0,1,,14025.256341789052,13652.0,8849.0,21912.0,1.0504917E7,3984.7457589008154,0.16281559562543452,0.9856559336873303
ID12708,12708,3,85.86073303222656,679.4817331990166,81.25524933764459,0.0,47978.69941600001,80,10.0,1,,13436.308411214954,11243.0,8824.0,23132.0,1.0063795E7,4309.959597834912,0.13934764539370809,0.7625707378339802
ID15784,15784,3,107.75117492675781,692.2263623364923,99.37818044852698,0.0,66570.44543970001,111,10.0,1,,13543.144192256343,12025.0,8350.0,22083.0,1.0143815E7,4379.745345566911,0.21949900230200178,1.1131449989640263
ID7593,7593,3,104.62189483642578,695.6738673399957,13.628939887169985,0.0,0.0,0,10.0,1,,14005.328437917224,14250.0,8782.0,21626.0,1.0489991E7,3831.602990596209,0.24808382466538764,1.453106628996063
