LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID6539,6539,1,2.0893607139587402,431.7433127556503,0.0,0.0,32987.1043095,55,14.999999999999998,1,,865.3136094674556,1185.0,0.0,1740.0,731190.0,587.4676858043571,0.12480997728709461,0.32688101007148707
ID5132,5132,1,2.468320608139038,429.91775963617613,19.16830775447919,0.0,19792.262585700002,33,14.999999999999998,1,,1340.298224852071,1285.0,1152.0,1740.0,1132552.0,135.92164267357174,0.08433976632619597,1.5339451543676963
ID4109,4109,1,2.5346479415893555,416.22611124011956,19.16830775447919,0.0,16793.4349212,28,14.999999999999998,1,,1336.9621301775148,1278.0,1147.0,1765.0,1129733.0,145.4698336351102,0.08347182625028905,1.416114768635131
ID4755,4755,1,2.52467942237854,427.1794299569648,20.081084314216294,0.0,20392.028118600003,34,14.999999999999998,1,,1341.8260355029586,1286.0,1143.0,1741.0,1133843.0,136.46003280659482,0.07660333568361427,1.3993060081135136
ID5914,5914,1,2.615825653076172,432.6560893153874,16.429978075267876,0.0,26389.6834476,44,14.999999999999998,1,,1336.4710059171598,1269.0,1144.0,1824.0,1129318.0,160.02503706523865,0.11553738505125127,1.729975709094385
ID4638,4638,1,2.5912997722625732,427.1794299569648,23.73219055316471,0.0,22191.3247173,37,14.999999999999998,1,,1344.8852071005917,1284.0,1150.0,1732.0,1136428.0,135.3634210720281,0.0507661520004236,0.9600239367818286
ID6175,6175,1,2.527451753616333,431.7433127556503,7.302212477896834,0.0,27589.214513400002,46,14.999999999999998,1,,1248.2153846153847,1256.0,0.0,1810.0,1054742.0,339.7423626599756,0.20733595963911464,1.2618749505950073
ID5793,5793,1,2.6764893531799316,429.004983076439,27.38329679211313,0.0,23990.621316,40,14.999999999999998,1,,1347.1869822485207,1290.0,1148.0,1816.0,1138373.0,144.84205508202638,0.03995551122795521,0.714702211848032
ID4260,4260,1,2.540031671524048,392.4939206869548,21.906637433690502,0.0,13794.607256700001,23,14.999999999999998,1,,1333.2532544378698,1274.0,1101.0,1929.0,1126599.0,165.28499659374177,0.05663391295881231,0.8646915970373323
ID3238,3238,1,4.491986274719238,378.80227229089826,28.296073351850232,0.0,8396.7174606,14,14.999999999999998,1,,1439.2307692307693,1302.0,1145.0,2481.0,1216150.0,306.0209236101411,0.06364156814072011,0.5628010251708612
ID3112,3112,1,3.497633934020996,376.97671917142407,33.772732710272855,0.0,5397.8897961,9,14.999999999999998,1,,1441.9526627218936,1361.0,1207.0,1867.0,1218450.0,166.61323272930082,0.056774158274334977,0.9299080931986157
ID3752,3752,1,4.417756080627441,376.06394261168697,31.947179590798648,0.0,7796.951927700001,13,14.999999999999998,1,,1449.1088757396449,1323.0,1167.0,2619.0,1224497.0,296.82562656718954,0.06296891242030449,0.5784092744082998
ID3500,3500,1,2.4472646713256836,381.5406019701096,25.55774367263892,0.0,11395.545125100001,19,14.999999999999998,1,,1349.2508875739645,1279.0,1136.0,2304.0,1140117.0,208.37638774911056,0.02861123439830932,0.36021312655025584
ID3629,3629,1,4.6561784744262695,379.71504885063536,30.12162647132444,0.0,10196.014059300001,17,14.999999999999998,1,,1442.351479289941,1303.0,1134.0,2631.0,1218787.0,326.80026838340126,0.06527631567833715,0.5408938680474052
ID3885,3885,1,2.601428747177124,387.9300378882693,24.644967112901814,0.0,13194.8417238,22,14.999999999999998,1,,1341.2792899408284,1280.0,1124.0,1947.0,1133381.0,170.78430066884206,0.04132762520857417,0.6233821023949493
ID2992,2992,1,3.2947235107421875,379.71504885063536,32.85995615053575,0.0,3598.5931974000005,6,14.999999999999998,1,,1438.1704142011833,1372.0,1206.0,1808.0,1215254.0,151.566767936117,0.05539008955216934,0.9959909950004436
ID6448,6448,1,2.4395997524261475,430.8305361959132,0.0,0.0,31187.807710800003,52,14.999999999999998,1,,878.4556213017752,1188.0,0.0,1761.0,742295.0,598.4873780534851,0.12920874384195957,0.3359019292347248
ID5298,5298,1,2.493147373199463,425.3538768374906,19.16830775447919,0.0,18592.7315199,31,14.999999999999998,1,,1341.1928994082841,1283.0,1143.0,1734.0,1133308.0,138.30755770471185,0.08386334502356842,1.5006277748703836
ID2870,2870,1,3.2551729679107666,378.80227229089826,32.85995615053575,0.0,2998.8276645,5,14.999999999999998,1,,1434.1798816568048,1370.0,1208.0,1779.0,1211882.0,147.36308875198796,0.05405795577694117,0.9982516436945592
ID4406,4406,1,2.5197906494140625,419.87721747906795,19.16830775447919,0.0,17393.200454100002,29,14.999999999999998,1,,1337.4710059171598,1278.0,1142.0,1766.0,1130163.0,139.7706336226463,0.08391664502246825,1.4816671924608276
ID3255,3255,1,3.7945282459259033,376.97671917142407,32.85995615053575,0.0,7197.186394800001,12,14.999999999999998,1,,1445.3455621301775,1346.0,1183.0,1969.0,1221317.0,201.44673156593905,0.05998206861366076,0.8120156216270091
ID4407,4407,1,2.5217952728271484,404.3600159635372,20.081084314216294,0.0,15593.903855400002,26,14.999999999999998,1,,1334.6153846153845,1275.0,1126.0,1820.0,1127750.0,151.4961326207773,0.07350944988845506,1.2064848618145816
ID5561,5561,1,2.768038034439087,430.8305361959132,24.644967112901814,0.0,25190.152381800002,42,14.999999999999998,1,,1349.6994082840238,1281.0,1172.0,1912.0,1140496.0,164.096729253761,0.04659834512337201,0.732415586925731
ID2751,2751,1,3.1492867469787598,379.71504885063536,37.42383894922128,0.0,1799.2965987000002,3,14.999999999999998,1,,1439.0142011834319,1372.0,1229.0,1800.0,1215967.0,142.56247416411372,0.05162980301086291,0.9911227255195662
ID5055,5055,1,2.525120973587036,424.4411002777535,19.16830775447919,0.0,17992.965987,30,14.999999999999998,1,,1342.9775147928995,1286.0,1120.0,1774.0,1134816.0,140.56474858921464,0.08392081009126966,1.4794300304221333
ID4799,4799,1,2.537301540374756,428.0922065167019,22.819413993427606,0.0,21591.5591844,36,14.999999999999998,1,,1342.6544378698225,1288.0,1149.0,1696.0,1134543.0,132.56795224305554,0.05503459444754869,1.0566344585637875
ID2630,2630,1,3.02642560005188,379.71504885063536,39.249392068695485,0.0,599.7655329,1,14.999999999999998,1,,1439.340828402367,1378.0,1223.0,1784.0,1216243.0,137.61787640744893,0.04967248831832652,0.9898762177197763
ID4039,4039,1,2.4688479900360107,383.3661550895838,27.38329679211313,0.0,11995.310658,20,14.999999999999998,1,,1350.4863905325444,1283.0,1149.0,2007.0,1141161.0,183.05158511248487,0.026160203021350033,0.3761600383963453
ID5703,5703,1,2.444803237915039,431.7433127556503,13.691648396056564,0.0,26989.4489805,45,14.999999999999998,1,,1335.515976331361,1269.0,1108.0,1822.0,1128511.0,159.7860278159912,0.14922944781854217,2.1706413353106555
ID6089,6089,1,2.8585190773010254,430.8305361959132,21.906637433690502,0.0,25789.917914700003,43,14.999999999999998,1,,1347.0248520710059,1277.0,1159.0,1909.0,1138236.0,170.19334724951355,0.06490553308058063,0.9647919293798882
ID4561,4561,1,2.548006534576416,401.62168628432585,20.9938608739534,0.0,14994.1383225,25,14.999999999999998,1,,1337.1928994082841,1278.0,1127.0,1815.0,1129928.0,158.5740873590299,0.06477228803035787,1.025945605865248
ID6355,6355,1,2.6387076377868652,430.8305361959132,0.0,0.0,29988.276645,50,14.999999999999998,1,,886.8023668639054,1194.0,0.0,1807.0,749348.0,606.0100573157595,0.13345214286248813,0.344587382626024
ID6356,6356,1,2.519423484802246,430.8305361959132,0.0,0.0,31787.5732437,53,14.999999999999998,1,,882.6082840236686,1192.0,0.0,1817.0,745804.0,601.5630916610733,0.13127263360129166,0.3405051847965564
ID4187,4187,1,2.504544258117676,396.14502692590327,20.9938608739534,0.0,14394.372789600002,24,14.999999999999998,1,,1332.5065088757397,1274.0,1104.0,1921.0,1125968.0,164.88478389455474,0.06265531587570898,0.9529810396937622
ID5467,5467,1,2.9645211696624756,431.7433127556503,0.0,0.0,28188.980046300003,47,14.999999999999998,1,,918.9289940828403,1209.0,0.0,1791.0,776495.0,630.7942425773831,0.14821875636329981,0.37609950136596904
ID5213,5213,1,2.6133718490600586,428.0922065167019,25.55774367263892,0.0,22791.090250200003,38,14.999999999999998,1,,1346.592899408284,1290.0,1150.0,1743.0,1137871.0,137.47734823066702,0.042633926401161766,0.8010481983568338
ID3426,3426,1,4.62070369720459,379.71504885063536,28.296073351850232,0.0,9596.2485264,16,14.999999999999998,1,,1437.0674556213019,1293.0,1126.0,2812.0,1214322.0,341.53557813433093,0.06480376627968944,0.5121555308412167
ID6628,6628,1,2.5061469078063965,432.6560893153874,0.0,0.0,30588.042177900003,51,14.999999999999998,1,,878.9479289940829,1185.0,0.0,1791.0,742711.0,599.1578348227397,0.1306889090839941,0.33911539075493996
ID3174,3174,1,3.3943982124328613,376.97671917142407,33.772732710272855,0.0,4798.1242632,8,14.999999999999998,1,,1443.214201183432,1369.0,1203.0,1808.0,1219516.0,155.90760961696526,0.05638116455578243,0.9881135829471285
ID3815,3815,1,2.7103118896484375,377.88949573116116,25.55774367263892,0.0,10795.7795922,18,14.999999999999998,1,,1371.378698224852,1283.0,1088.0,2839.0,1158815.0,272.776488751943,0.03773465264579125,0.36562383326809667
ID5610,5610,1,2.956120014190674,431.7433127556503,0.0,0.0,28788.745579200004,48,14.999999999999998,1,,907.9443786982248,1206.0,0.0,1778.0,767213.0,621.8614660208199,0.14287635145996258,0.3650536528713873
ID3052,3052,1,3.0903332233428955,379.71504885063536,38.33661550895838,0.0,1199.5310658,2,14.999999999999998,1,,1442.3763313609468,1379.0,1229.0,1810.0,1218808.0,138.8784729352213,0.051838121291069246,1.0237030500016153
ID4974,4974,1,2.4778904914855957,429.91775963617613,19.16830775447919,0.0,19192.4970528,32,14.999999999999998,1,,1340.526627218935,1283.0,1149.0,1774.0,1132745.0,139.14882010323592,0.08419322260065903,1.4962231062832576
ID3439,3439,1,3.619265556335449,376.97671917142407,26.470520232376025,0.0,6597.4208619,11,14.999999999999998,1,,1433.4970414201184,1348.0,1187.0,1851.0,1211305.0,174.42742227899603,0.06186472184986741,0.9576038995681272
ID3569,3569,1,3.53582763671875,377.88949573116116,29.208849911587336,0.0,5997.655329,10,14.999999999999998,1,,1437.1408284023669,1363.0,1201.0,1845.0,1214384.0,169.08109695543783,0.05783403379447578,0.9293947512233165
ID3314,3314,1,4.663541316986084,378.80227229089826,28.296073351850232,0.0,8996.4829935,15,14.999999999999998,1,,1444.9218934911244,1303.0,1148.0,2443.0,1220959.0,320.0673374888731,0.06518986750530087,0.5525684467643798
ID4338,4338,1,2.558012008666992,385.191708209058,27.38329679211313,0.0,12595.076190900001,21,14.999999999999998,1,,1343.9775147928995,1281.0,1118.0,2026.0,1135661.0,174.66346982946533,0.03381552535633543,0.5033765780626512
ID6003,6003,1,2.754556894302368,427.1794299569648,26.470520232376025,0.0,24590.3868489,41,14.999999999999998,1,,1349.6461538461538,1288.0,1161.0,1811.0,1140451.0,152.88342056730735,0.04198095309198877,0.7113478773548091
ID2932,2932,1,3.182551383972168,379.71504885063536,35.59828582974706,0.0,2399.0621316,4,14.999999999999998,1,,1436.3846153846155,1372.0,1219.0,1794.0,1213745.0,142.6265713763015,0.05266881200937534,1.0077714828132485
ID3957,3957,1,2.5849530696868896,411.662228441434,20.081084314216294,0.0,16193.6693883,27,14.999999999999998,1,,1337.1005917159764,1278.0,1109.0,1801.0,1129850.0,154.60953896045402,0.07419377136022298,1.194655286058487
ID4725,4725,1,2.53542160987854,428.0922065167019,21.906637433690502,0.0,20991.7936515,35,14.999999999999998,1,,1343.3455621301775,1288.0,1161.0,1717.0,1135127.0,134.8030821852987,0.06160289856573857,1.1565301792771012
ID6266,6266,1,2.6703901290893555,432.6560893153874,0.0,0.0,29388.5111121,49,14.999999999999998,1,,887.9443786982248,1195.0,0.0,1832.0,750313.0,606.8178658032855,0.13415353937078947,0.346168608126568
ID2811,2811,1,3.0308332443237305,379.71504885063536,41.07494518816969,0.0,0.0,0,14.999999999999998,1,,1440.7313609467456,1376.0,1224.0,1795.0,1217418.0,142.5884610224387,0.04823690096833322,0.9299264016862746
ID6908,6908,1,2.544088125228882,431.7433127556503,0.0,0.0,32387.3387766,54,14.999999999999998,1,,883.4165680473373,1195.0,0.0,1787.0,746487.0,602.083199687576,0.13177745730200727,0.3416796477179287
ID6914,6914,2,2.6338605880737305,303.9545943924557,63.894359181597295,0.0,32387.3387766,54,14.999999999999998,1,,1377.98224852071,1315.0,1186.0,1784.0,1164395.0,145.1828424483544,0.037481313994077115,0.6857926842346753
ID10242,10242,2,2.7270781993865967,304.8673709521928,55.67937014396336,0.0,52179.6013623,87,14.999999999999998,1,,1375.7408284023668,1302.0,1174.0,1767.0,1162501.0,154.6802857747872,0.0365652576140257,0.6274854284673721
ID17155,17155,2,2.5372507572174072,301.2162647132444,86.7137731750249,0.0,83367.4090731,139,14.999999999999998,1,,1417.031952662722,1351.0,1165.0,1810.0,1197392.0,162.03625090747263,0.05912451495484045,0.9763780851877827
ID5381,5381,2,2.3607428073883057,302.1290412729815,58.41769982317467,0.0,23390.8557831,39,14.999999999999998,1,,1388.5798816568047,1323.0,1192.0,1800.0,1173350.0,146.07915085717008,0.0337846880961302,0.6213015644772997
ID14854,14854,2,2.1324563026428223,303.9545943924557,94.92876221265884,0.0,76170.22267830001,127,14.999999999999998,1,,1346.9798816568048,1293.0,1144.0,1790.0,1138198.0,136.7240477552619,0.02251063890319773,0.4337766631356514
ID4111,4111,2,2.6237123012542725,306.69292407166705,50.20271078554073,0.0,16793.4349212,28,14.999999999999998,1,,1440.1692307692308,1391.0,1202.0,1855.0,1216943.0,151.48966773770283,0.05744359217636096,1.0328681629977534
ID5135,5135,2,2.7820050716400146,306.69292407166705,52.028263905014946,0.0,19792.262585700002,33,14.999999999999998,1,,1445.1431952662722,1397.0,1205.0,1808.0,1221146.0,154.8212609293365,0.0594768964197335,1.0480140029066605
ID13839,13839,2,3.9784398078918457,308.51847719114124,73.93490133870544,0.0,68373.2707506,114,14.999999999999998,1,,1409.4615384615386,1294.0,1142.0,2372.0,1190995.0,262.2338054492196,0.057460447135385034,0.5841164224945314
ID7189,7189,2,2.6635353565216064,303.0418178327186,64.8071357413344,0.0,34786.400908200005,58,14.999999999999998,1,,1373.4130177514794,1311.0,1194.0,1836.0,1160534.0,145.73126137256145,0.03960715381578732,0.7180964948180076
ID7959,7959,2,2.705834150314331,303.9545943924557,67.54546542054571,0.0,37785.228572700005,63,14.999999999999998,1,,1379.63550295858,1313.0,1170.0,1803.0,1165792.0,151.7224163696379,0.04001529493284121,0.6997306581791034
ID14110,14110,2,2.354048252105713,303.9545943924557,80.32433725686518,0.0,71372.0984151,119,14.999999999999998,1,,1396.3905325443786,1289.0,1113.0,2154.0,1179950.0,227.29373005141963,0.04999681638902655,0.5850645768271033
ID5919,5919,2,2.5381736755371094,302.1290412729815,64.8071357413344,0.0,26389.6834476,44,14.999999999999998,1,,1380.2710059171598,1318.0,1189.0,1831.0,1166329.0,147.2729392959496,0.03374495377284558,0.6118808217650997
ID4643,4643,2,2.460254430770874,303.0418178327186,56.592146703700465,0.0,22191.3247173,37,14.999999999999998,1,,1406.515976331361,1337.0,1200.0,1804.0,1188506.0,151.4669619487694,0.041892337914522425,0.7467384335174463
ID6180,6180,2,2.5872387886047363,303.9545943924557,66.63268886080861,0.0,27589.214513400002,46,14.999999999999998,1,,1382.9562130177515,1321.0,1195.0,1871.0,1168598.0,147.7422557929153,0.03606616329263686,0.6516976485175711
ID10020,10020,2,2.6503331661224365,306.69292407166705,54.76659358422626,0.0,49180.7736978,82,14.999999999999998,1,,1384.1952662721894,1308.0,1181.0,1800.0,1169645.0,160.09413988917387,0.03402540051614737,0.5690153194548565
ID3113,3113,2,4.240594863891602,303.0418178327186,43.813274867381004,0.0,5397.8897961,9,14.999999999999998,1,,1448.2591715976332,1324.0,1148.0,2430.0,1223779.0,288.38377504263946,0.05788733254644096,0.5496036160812472
ID9258,9258,2,2.6400232315063477,305.7801475119299,55.67937014396336,0.0,48581.008164900006,81,14.999999999999998,1,,1380.760946745562,1308.0,1179.0,1782.0,1166743.0,156.47931783163935,0.03333460141608114,0.569306105053047
ID8747,8747,2,2.71044921875,303.0418178327186,67.54546542054571,0.0,45582.180500400005,76,14.999999999999998,1,,1385.469822485207,1313.0,1169.0,1802.0,1170722.0,156.7672395429791,0.036045439650155685,0.6149549177000843
ID15915,15915,2,2.3062148094177246,309.43125375087834,100.40542157108146,0.0,78569.28480990001,131,14.999999999999998,1,,1352.9301775147928,1299.0,1171.0,1807.0,1143226.0,143.28493337843406,0.027898407979578477,0.5125474546354943
ID16685,16685,2,2.309208393096924,303.9545943924557,92.19043253344753,0.0,81568.11247440001,136,14.999999999999998,1,,1359.8639053254437,1292.0,1146.0,1878.0,1149085.0,156.72187363065768,0.03008962194208105,0.5069178059993635
ID3630,3630,2,3.34478497505188,306.69292407166705,43.813274867381004,0.0,10196.014059300001,17,14.999999999999998,1,,1437.284023668639,1347.0,1136.0,2065.0,1214505.0,198.79152025193457,0.05794545145322717,0.7920102714881567
ID3887,3887,2,2.7214882373809814,308.51847719114124,46.551604546592316,0.0,13194.8417238,22,14.999999999999998,1,,1436.3171597633136,1346.0,1199.0,1984.0,1213688.0,191.15241989505105,0.05821237813612478,0.8266906940930547
ID7477,7477,2,2.7005016803741455,303.9545943924557,71.19657165949413,0.0,40184.2907043,67,14.999999999999998,1,,1383.6023668639052,1315.0,1199.0,1835.0,1169144.0,154.3585887731569,0.03710393504578038,0.6413693199151816
ID6454,6454,2,2.6306800842285156,302.1290412729815,63.894359181597295,0.0,31187.807710800003,52,14.999999999999998,1,,1378.2485207100592,1314.0,1200.0,1813.0,1164620.0,145.65773282288504,0.03816600879102199,0.6957190985386489
ID2872,2872,2,3.6718013286590576,299.3907115937702,44.72605142711811,0.0,2998.8276645,5,14.999999999999998,1,,1438.150295857988,1341.0,1153.0,2181.0,1215237.0,213.32122583997528,0.053331655328527044,0.682684633712464
ID8248,8248,2,2.658087968826294,303.9545943924557,70.28379509975703,0.0,42583.352835900005,71,14.999999999999998,1,,1384.7550295857989,1315.0,1189.0,1824.0,1170118.0,151.75093514208714,0.035096600362676006,0.6188077428190127
ID15161,15161,2,2.0961825847625732,303.9545943924557,94.92876221265884,0.0,76769.9882112,128,14.999999999999998,1,,1345.0994082840236,1289.0,1161.0,1810.0,1136609.0,135.0148738940834,0.02215078568964328,0.43179432549082436
ID4410,4410,2,2.590820074081421,305.7801475119299,49.28993422580363,0.0,15593.903855400002,26,14.999999999999998,1,,1440.1834319526627,1373.0,1208.0,1815.0,1216955.0,162.77202738962862,0.057638122728086306,0.9643634990288041
ID4413,4413,2,2.664794921875,306.69292407166705,51.11548734527784,0.0,17393.200454100002,29,14.999999999999998,1,,1441.3455621301775,1392.0,1212.0,1775.0,1217937.0,149.555094921214,0.05794285614285376,1.0556855732552148
ID14405,14405,2,2.0869662761688232,302.1290412729815,93.10320909318463,0.0,74370.9260796,124,14.999999999999998,1,,1342.1147928994083,1289.0,1172.0,1744.0,1134087.0,134.41236801081874,0.021688014387794323,0.42391806153438855
ID12358,12358,2,3.4331278800964355,306.69292407166705,62.06880606212309,0.0,64774.6775532,108,14.999999999999998,1,,1390.308875739645,1299.0,1147.0,1837.0,1174811.0,181.74934690076057,0.05490310561746494,0.7962560998615567
ID17990,17990,2,2.349022626876831,304.8673709521928,94.01598565292174,0.0,86366.2367376,144,14.999999999999998,1,,1364.5869822485206,1297.0,1155.0,1843.0,1153076.0,158.70221920345156,0.03067569054379188,0.5118238683741948
ID2631,2631,2,3.674041748046875,300.3034881535073,42.9004983076439,0.0,599.7655329,1,14.999999999999998,1,,1440.5218934911243,1348.0,1152.0,2054.0,1217241.0,208.13728393354964,0.053962773130788615,0.7087106584101054
ID11591,11591,2,3.238785982131958,303.9545943924557,58.41769982317467,0.0,61176.084355800005,102,14.999999999999998,1,,1387.0307692307692,1304.0,1171.0,1874.0,1172041.0,171.15084807329623,0.05088895474599033,0.7848808602592381
ID12103,12103,2,3.3900818824768066,303.0418178327186,60.24325294264888,0.0,63575.1464874,106,14.999999999999998,1,,1391.9242603550297,1305.0,1175.0,1836.0,1176176.0,173.13912834428393,0.055544532564913554,0.8460872080695638
ID6728,6728,2,2.663344383239746,303.0418178327186,62.98158262186019,0.0,31787.5732437,53,14.999999999999998,1,,1377.603550295858,1311.0,1201.0,1839.0,1164075.0,147.55673737811603,0.038696658757431675,0.6956326186322248
ID12616,12616,2,3.3681318759918213,303.9545943924557,61.156029502385984,0.0,62975.380954500004,105,14.999999999999998,1,,1393.0094674556212,1310.0,1173.0,1843.0,1177093.0,171.98343192914942,0.055289887952145504,0.8487335811062067
ID5707,5707,2,2.5524024963378906,303.9545943924557,66.63268886080861,0.0,26989.4489805,45,14.999999999999998,1,,1383.8781065088758,1324.0,1177.0,1845.0,1169377.0,145.63868345887096,0.03502363195864912,0.6430755600993631
ID11340,11340,2,3.01619029045105,303.0418178327186,52.028263905014946,0.0,58177.256691300005,97,14.999999999999998,1,,1378.4284023668638,1307.0,1149.0,1775.0,1164772.0,158.73867806155158,0.04617209832749778,0.7664925327288
ID12877,12877,2,3.5889010429382324,304.8673709521928,63.894359181597295,0.0,65974.208619,110,14.999999999999998,1,,1399.2674556213017,1302.0,1170.0,1925.0,1182381.0,194.18445192269758,0.05697451700484009,0.776841486712439
